domain,intent,utterance
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificacions de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les notificació de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les so de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva les sons de l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos a l'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'estar apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'estar llest"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'estar preparat"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos d'inici"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos de a punt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos de apunt"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos de càrrega"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos de engegada"
skill-ovos-boot-finished.openvoiceos,"disable_ready_notification.intent","desactiva s'avisos de estar apunt"
